"CD_RES_SECTOR","SCORE","RANK","DECILE"
"21013A2MJ",-0.815561157690227,16925,10
"21013A40-",-0.307166292435518,10572,6
"21013A41-",-0.325064625768662,10788,6
"21013A422",-0.038556324228722,8046,5
"21013A51-",-0.604881703602482,14050,8
"21013A522",-0.638242422977305,14463,8
"21013A612",-0.748825589831453,15967,9
"21013A623",-0.776194721597035,16321,9
"21014A00-",-0.162990277065741,9152,5
"21014A01-",-0.340187269267867,10960,6
"21014A02-",-0.58170603398078,13757,8
"21014A03-",-0.62721914662379,14336,8
"21014A04-",-0.312724561746427,10634,6
"21014A05-",-0.0909910997139526,8474,5
"21014A10-",0.108543455626635,6813,4
"21014A12-",-0.415519980788724,11760,7
"21014A14-",0.519742267613135,3966,3
"21014A3MJ",-0.801948527196272,16687,9
"21014A41-",0.094043439645242,6930,4
"21015A00-",-0.0117136391112916,7806,5
"21015A01-",-0.52995481507454,13103,7
"21015A021",0.16724260435524,6340,4
"21015A03-",-0.134938316011935,8882,5
"21015A04-",0.205211616087788,6056,4
"21015A05-",-0.191956424487044,9441,6
"21015A101",-0.547693886653048,13339,8
"21015A111",-0.034877851851858,8014,5
"21015A12-",-0.634185096543325,14419,8
"21015A13-",-0.264327879219539,10108,6
"21015A142",-0.267171012368215,10142,6
"21015A152",-0.0935490871671714,8499,5
"21015A20-",-0.21658482185747,9665,6
"21015A21-",0.0394826618465411,7371,4
"21015A22-",-0.22225575985491,9709,6
"21015A231",-0.513459956757413,12886,7
"21015A24-",-0.355589439895249,11136,6
"21015A272",-0.671472779091195,14918,8
"21015A30-",-0.31190762799562,10625,6
"21015A31-",-0.298158433092145,10471,6
"21015A32-",-0.5087449567831,12831,7
"21015A33-",-0.353490583294377,11112,6
"21015A34-",-0.548323355201628,13352,8
"21015A35-",-0.462404244619082,12259,7
"21015A36-",-0.686860429717016,15133,9
"21015A40-",-0.0432834910782109,8077,5
"21015A41-",-0.264588088271253,10114,6
"21015A421",0.0442377922052086,7319,4
"21015A43-",-0.457436425919468,12210,7
"21015A44-",0.106470476805566,6831,4
"21015A45-",-0.101298245672575,8570,5
"21015A50-",-0.691270249317719,15198,9
"21015A51-",-0.811656604122765,16834,9
"21015A52-",-0.542916095902188,13268,8
"21015A53-",-0.442234095704054,12051,7
"21015A54-",-0.68137915429248,15050,9
"21015A612",-0.288056144168167,10348,6
"21015A622",-0.728567064419836,15691,9
"21015A63-",-0.619862377849919,14234,8
"21015A64-",-0.140380678978265,8945,5
"21015A70-",-0.466863822190589,12316,7
"21015A71-",-0.801757740564619,16681,9
"21015A721",-0.546772048121379,13321,8
"21015A73-",-0.533707133920084,13153,8
"21015A77-",-0.744764468672717,15913,9
"21015A782",0.616236072148181,3439,2
"21015A811",0.717989210731878,2942,2
"21015A822",-0.53051329462061,13108,7
"21015A831",-0.782595945176172,16395,9
"21015A883",-0.719443216728151,15562,9
"21016A00-",-0.663459744147061,14821,8
"21016A01-",-0.666883347988696,14855,8
"21016A02-",-0.387947592160668,11458,7
"21016A03-",-0.74738566587446,15946,9
"21016A042",-0.83446337130934,17248,10
"21016A05-",-0.553111666584813,13411,8
"21016A102",-0.759792684329715,16102,9
"21016A111",-0.851864683352194,17543,10
"21016A12-",-0.804315978062178,16717,9
"21016A214",-0.823565535704609,17057,10
"21016A225",-0.841925290612044,17360,10
"21016A232",-0.698939339174723,15311,9
"21016A311",-0.845555961685375,17417,10
"21016A322",-0.544542680686585,13296,8
"21016A331",-0.722035548419998,15594,9
"21016A342",-0.849327614665041,17486,10
"21016A39-",-0.812566068260009,16864,9
"21016A400",-0.518999037096713,12964,7
"21016A410",-0.841634709606938,17355,10
"21016A429",-0.714005435672601,15497,9
"21016A44-",-0.708928522013012,15445,9
"21016A490",-0.758682146211223,16087,9
"21016A521",-0.78324944149972,16400,9
"21016A533",-0.440933302526188,12034,7
"21016A601",-0.317189812424179,10679,6
"21016A610",-0.769920433447086,16245,9
"21016A620",-0.61160503300737,14128,8
"21016A639",-0.341643118631648,10972,6
"21016A64-",-0.610607435987831,14114,8
"21016A65-",-0.0345359875025587,8009,5
"21016A701",-0.506157980002992,12790,7
"21016A71-",-0.608265312730102,14093,8
"21016A72-",-0.772170258608623,16275,9
"21016A731",-0.772048475289345,16272,9
"21016A772",-0.102646273950276,8590,5
"21016A80-",-0.667630247138649,14868,8
"21016A81-",-0.736765225852241,15803,9
"21016A82-",-0.822891350236765,17043,10
"21016A831",-0.767643870738721,16206,9
"21016A841",-0.829898538362585,17167,10
"21016A85-",-0.838244339697279,17305,10
"21016A901",-0.621555391582661,14252,8
"21016A912",-0.480605205062757,12485,7
"21016A922",-0.685772084760845,15120,9
"21016A933",-0.790561473999228,16508,9
"21016A943",-0.360018342611826,11179,6
"21016A954",-0.839208338773394,17326,10
"21017A000",-0.0425081791965469,8074,5
"21017A01-",-0.212176509140244,9629,6
"21017A021",-0.686015084828924,15123,9
"21017A031",-0.872947071173211,17957,10
"21017A041",-0.730744156158628,15724,9
"21017A08-",-0.620110101701687,14238,8
"21017A11-",-0.180661644528224,9324,5
"21017A12-",-0.183941477389706,9356,5
"21017A13-",-0.788795999533243,16480,9
"21017A212",-0.831922250768297,17206,10
"21017A220",0.340945188744639,5083,3
"21017A230",-0.499941400254932,12704,7
"21017A240",-0.454608155038532,12187,7
"21017A312",-0.881416148742312,18166,10
"21017A323",-0.867076695889983,17823,10
"21017A374",-0.846732273612129,17440,10
"21017A393",-0.495083495621598,12639,7
"21017A41-",-0.616754938972857,14193,8
"21017A421",-0.880403890004318,18138,10
"21017A432",-0.681393300808142,15051,9
"21017A443",-0.750971685699295,15998,9
"21017A451",-0.723091369095552,15608,9
"21017A472",-0.86381537628819,17757,10
"21017A501",-0.558690312529863,13475,8
"21017A512",-0.518388860691803,12956,7
"21017A523",-0.830807990361421,17187,10
"21017A534",-0.354425235495667,11124,6
"21017A541",-0.753328406024291,16028,9
"21017A613",-0.690948464685604,15193,9
"21017A624",-0.831732059791034,17202,10
"21017A635",-0.621771723053413,14256,8
"21017A696",-0.662125756225609,14797,8
"21018A00-",-0.811302365866494,16829,9
"21018A01-",-0.674370765981783,14969,8
"21018A02-",-0.767709829576194,16208,9
"21018A031",-0.798599346021549,16630,9
"21018A04-",-0.696806235157077,15269,9
"21018A05-",-0.654395239941784,14680,8
"21018A09-",-0.858392403563764,17655,10
"21018A12-",-0.810386746393023,16813,9
"21018A13-",-0.490687770179605,12602,7
"21018A14-",-0.728551785175749,15690,9
"21018A15-",-0.225896911462382,9737,6
"21018A19-",-0.829338569069232,17157,10
"21018A20-",-0.573447308758167,13657,8
"21018A21-",-0.797881564528755,16622,9
"21018A22-",-0.82081769901603,17002,10
"21018A24-",-0.830517245133324,17180,10
"21018A30-",-0.806943159504482,16760,9
"21018A311",-0.832850531346697,17219,10
"21018A32-",-0.726166523532838,15656,9
"21018A33-",-0.824457793850417,17074,10
"21018A34-",-0.823184009297096,17047,10
"21018A35-",-0.742396403383743,15883,9
"21018A37-",-0.785261346207893,16427,9
"21018A3MJ",-0.837203385481371,17287,10
"21018A41-",-0.811468251795845,16832,9
"21018A42-",-0.797210664369588,16610,9
"21018A43-",-0.529366441968663,13099,7
"21018A512",-0.804973006982599,16726,9
"21018A60-",-0.575424117408607,13685,8
"21018A61-",-0.650678349746207,14624,8
"21018A62-",-0.807664715347663,16771,9
"21018A63-",-0.81856880175595,16967,10
"21018A643",-0.784360651330412,16413,9
"21018A72-",-0.689670792813818,15169,9
"21018A81-",-0.160582891258261,9129,5
"21018A82-",-0.785605152904972,16432,9
"21018A83-",-0.823935917806702,17061,10
"21018A84-",0.142768637932714,6527,4
"21018A87-",-0.762555172532012,16137,9
"21019A001",-0.639726043678507,14485,8
"21019A01-",-0.485553895855377,12546,7
"21019A02-",-0.841521484075796,17353,10
"21019A03-",-0.778689027475355,16342,9
"21019A04-",-0.761270762654325,16116,9
"21019A052",-0.790451184842007,16506,9
"21019A10-",-0.688139250006713,15148,9
"21019A11-",-0.797075378222461,16606,9
"21019A12-",-0.860403428800741,17695,10
"21019A131",-0.839779172670369,17334,10
"21019A14-",-0.782338481862975,16392,9
"21019A15-",-0.426800006055662,11879,7
"21019A20-",-0.827478235208528,17130,10
"21019A21-",-0.794482131878775,16564,9
"21019A22-",-0.868058067941697,17843,10
"21019A231",-0.420806019518047,11811,7
"21019A242",-0.828949018131337,17149,10
"21019A252",-0.798887017545626,16635,9
"21019A28-",-0.800328496927495,16657,9
"21019A30-",-0.81952975757825,16982,10
"21019A31-",-0.851809715970981,17540,10
"21019A32-",-0.839909415983712,17336,10
"21019A33-",-0.763492705004241,16148,9
"21019A34-",-0.836904174141234,17281,10
"21019A35-",-0.830017805684271,17170,10
"21019A40-",-0.74943538758884,15976,9
"21019A41-",-0.513092727512482,12881,7
"21019A42-",-0.836652398089665,17277,10
"21019A43-",-0.872427184591848,17944,10
"21019A441",-0.859547116823544,17677,10
"21019A45-",-0.855266967391095,17594,10
"21019A51-",-0.829574564057896,17161,10
"21019A52-",-0.767510097541863,16203,9
"23002A00-",-0.206731451577454,9584,6
"23002A01-",-0.426892974000041,11882,7
"23002A02-",-0.829288123867892,17153,10
"23002A030",-0.790937051471436,16512,9
"23002A042",-0.10458368316973,8603,5
"23002A081",-0.68630192223754,15125,9
"23002A090",-0.692407751267933,15215,9
"23002A100",-0.333641787376201,10873,6
"23002A112",-0.825136637694043,17089,10
"23002A123",-0.368853221955807,11272,7
"23002A132",-0.199479845956632,9508,6
"23002A143",-0.854286271332953,17580,10
"23002A181",0.224203595973095,5906,4
"23002A191",-0.54620916122024,13313,8
"23002A20-",-0.515680106914758,12911,7
"23002A29-",-0.584074531210824,13788,8
"23002A30-",-0.118671558328764,8718,5
"23002A38-",-0.834564914607168,17251,10
"23002A390",-0.884448214585249,18255,10
"23002A400",-0.18777274555403,9389,6
"23002A480",-0.44306985004928,12060,7
"23002A49-",-0.752099188124429,16012,9
"23002B000",-0.43290616151733,11936,7
"23002B01-",-0.168583312012293,9200,5
"23002B02-",-0.447472156149523,12103,7
"23002B090",-0.517439954778363,12946,7
"23002B1MA",-0.830797047400469,17186,10
"23002B1PA",-0.645600343980735,14563,8
"23002C00-",-0.452676720756144,12167,7
"23002C072",-0.852955385417698,17564,10
"23002C091",-0.896428572306123,18760,10
"23002D00-",-0.56218804257436,13514,8
"23002D022",-0.435537587910616,11964,7
"23002D033",-0.84533836947392,17415,10
"23002D091",-0.767637929164863,16205,9
"23002E000",-0.546320586310345,13314,8
"23002E01-",-0.803936070174831,16711,9
"23002E020",-0.382443183800449,11399,7
"23002E042",-0.741334081153245,15871,9
"23002E052",-0.812577408364784,16865,9
"23002E070",-0.891453677998302,18511,10
"23002E081",-0.689130377602895,15160,9
"23002E091",-0.791709409050275,16522,9
"23002E10-",-0.0577415439751841,8180,5
"23002E11-",-0.675538011111407,14976,8
"23002E12-",0.771262198836949,2710,2
"23002E190",0.902514415042145,2203,2
"23002E293",-0.0752526710047157,8326,5
"23002F002",-0.706104602095905,15399,9
"23002F091",0.0673382233374131,7132,4
"23003A001",-0.178258061482391,9299,5
"23003A012",-0.720106500941822,15573,9
"23003A022",-0.405339567699263,11654,7
"23003A081",-0.594332298519732,13919,8
"23003A09-",-0.839490732431471,17328,10
"23003A11-",-0.883696719410786,18227,10
"23003A212",-0.292949063284487,10409,6
"23003A291",-0.867259005681387,17826,10
"23003A31-",-0.566468116499513,13564,8
"23003B00-",0.00737520008824629,7630,5
"23003B01-",-0.868817026962205,17874,10
"23003B02-",-0.875162253044885,18011,10
"23003B032",-0.740435355598301,15862,9
"23003B043",-0.796522855472635,16596,9
"23003B081",-0.637360729465003,14450,8
"23003B09-",-0.780024315669092,16361,9
"23003B114",-0.131234041913931,8843,5
"23003C00-",-0.532299498084508,13131,7
"23003C010",-0.81465805606052,16905,10
"23003C022",-0.64888173697194,14597,8
"23003C033",-0.275139417977386,10211,6
"23003C081",-0.441720528785521,12042,7
"23003C090",-0.264394097367448,10111,6
"23003D00-",0.125738460573243,6672,4
"23003D01-",0.448568964855624,4390,3
"23003D030",0.202537543875307,6076,4
"23003D042",-0.473116861012482,12383,7
"23003D091",-0.571248316705029,13634,8
"23003D0NS",1.15196797523754,1455,1
"23003E00-",0.262199751887619,5640,4
"23003E01-",0.520728257877652,3961,3
"23003E032",-0.503572664031154,12759,7
"23003E07-",1.33242441182295,1073,1
"23003E083",-0.27632453720662,10220,6
"23003E0PS",-0.547535695120278,13334,8
"23003E11-",0.0306605178152892,7443,4
"23009A000",0.122796380198551,6694,4
"23009A09-",0.422781059585193,4540,3
"23009A162",4.43646651728263,21,1
"23009A191",0.645084195694789,3294,2
"23016A001",-0.597062202257614,13954,8
"23016A011",-0.730847220721779,15729,9
"23016A022",-0.762238523410141,16133,9
"23016A032",-0.558059088758937,13464,8
"23016A091",-0.418748836729922,11784,7
"23016A110",-0.741728163570802,15875,9
"23016A20-",-0.723778053397525,15622,9
"23016A212",-0.684337161713283,15097,9
"23016A302",-0.500554272724958,12714,7
"23016A391",-0.187975281627574,9390,6
"23016A402",-0.708005207636002,15423,9
"23016A491",-0.425253338004442,11860,7
"23016A500",-0.767832273157376,16211,9
"23016A512",-0.84992103118258,17499,10
"23016A583",-0.643310255076474,14530,8
"23016A591",-0.785236068985787,16426,9
"23016A682",-0.773802082443214,16286,9
"23016A691",-0.0541120881378274,8155,5
"23016A713",-0.817574365709444,16952,10
"23016B00-",-0.652156691602641,14642,8
"23016B081",-0.6812663827173,15049,9
"23016B09-",-0.0461365571062959,8093,5
"23016B112",-0.861327727954178,17706,10
"23016C00-",-0.645472403540838,14561,8
"23016C010",-0.316862972531623,10675,6
"23016C02-",-0.743302075369693,15893,9
"23016C03-",-0.624125152216079,14289,8
"23016C042",-0.886824207317601,18345,10
"23016C053",-0.830373225112752,17178,10
"23016C091",-0.621499795605832,14251,8
"23016C10-",-0.820197460385527,16990,10
"23016C170",0.748579276656416,2801,2
"23016C19-",-0.330290897259427,10838,6
"23016C210",-0.816024344791028,16932,10
"23016D00-",-0.36296822685718,11212,6
"23016D012",-0.465774414908697,12301,7
"23016D091",-0.871651014292498,17932,10
"23016D182",-0.613909505010903,14151,8
"23016D19-",-0.604413032726482,14040,8
"23016D211",-0.521111282471205,12991,7
"23016D222",-0.808525693660566,16784,9
"23016D281",-0.403552919541237,11636,7
"23016E00-",-0.295032752535858,10436,6
"23016E01-",-0.692916348142755,15222,9
"23016E022",-0.797272518833185,16612,9
"23016E033",-0.334530710585321,10887,6
"23016E042",-0.793584614574714,16548,9
"23016E08-",-0.480766109548674,12488,7
"23016E091",-0.440901262036706,12033,7
"23016E10-",-0.307520203944137,10577,6
"23016E18-",-0.699596704732162,15322,9
"23016E191",-0.637903713079194,14456,8
"23016E29-",-0.697167039820879,15273,9
"23016F00-",-0.450512092010921,12139,7
"23016F010",-0.305292550685916,10546,6
"23016F022",-0.662531174293491,14807,8
"23016F032",-0.818768715208758,16969,10
"23016F081",-0.663547593238826,14823,8
"23016F091",-0.185838239146927,9375,5
"23016F19-",-0.255401905954356,10004,6
"23016F290",-0.649028892704569,14601,8
"23023A00-",-0.513897719380747,12888,7
"23023A012",-0.211487726026107,9625,6
"23023A023",-0.814616421880204,16903,10
"23023A081",0.0714562486884728,7095,4
"23023A09-",-0.316194499851723,10668,6
"23023B000",-0.0236453841803798,7912,5
"23023B082",0.374429214235319,4874,3
"23023B091",0.4841128361023,4187,3
"23023C00-",0.182909872177348,6216,4
"23023C09-",0.0985109867564704,6892,4
"23023C19-",-0.00239457653748183,7715,5
"23024A00-",-0.347173002888892,11027,6
"23024A012",-0.767534685385893,16204,9
"23024A08-",-0.505009905746374,12774,7
"23024A091",0.100308343168478,6872,4
"23024A102",-0.588726105005598,13849,8
"23024A18-",-0.52151603489601,12997,7
"23024A191",-0.199931075550553,9516,6
"23024B00-",-0.0401267442533435,8057,5
"23024B09-",-0.11918412436954,8723,5
"23024C00-",-0.134246147991717,8873,5
"23024C01-",-0.259337281703118,10054,6
"23024C022",-0.312007373503325,10628,6
"23024C033",-0.802908743080716,16705,9
"23024C091",-0.134793896881533,8879,5
"23024D000",-0.328584097496805,10819,6
"23024D012",-0.889977610456422,18457,10
"23024D081",0.0243501253135598,7491,4
"23024D09-",-0.0514862345983106,8137,5
"23025A000",-0.449239036575835,12122,7
"23025A01-",-0.370960838114939,11288,7
"23025A032",-0.28911628091206,10362,6
"23025A042",-0.531003424274724,13114,7
"23025A07-",1.21726504059847,1309,1
"23025A081",-0.582758365892697,13771,8
"23025A091",-0.501482057270888,12728,7
"23025A113",-0.724960623418226,15634,9
"23025A122",-0.730985383187364,15731,9
"23025A133",-0.795686370707716,16582,9
"23025A181",0.0656942044381943,7148,4
"23025A191",-0.874119437476822,17992,10
"23025A212",-0.693567775140931,15234,9
"23025A223",-0.822335725525306,17036,10
"23025A233",0.125012412441389,6679,4
"23025A244",-0.544816420077312,13300,8
"23025A291",-0.744254696507936,15905,9
"23025A30-",0.270903460438477,5582,3
"23025A311",0.379457725142765,4843,3
"23025A332",1.11845581997754,1538,1
"23025A372",0.181090948462144,6225,4
"23025A380",-0.270717679943968,10174,6
"23025A391",-0.574433932757754,13672,8
"23025A40-",0.991070692697026,1925,2
"23025A412",-0.800086285434787,16655,9
"23025A425",-0.756789840156608,16060,9
"23025A473",-0.579913808772936,13739,8
"23025A516",-0.780375873413584,16365,9
"23025B00-",-0.258833988552655,10050,6
"23025B011",-0.755513362323595,16047,9
"23025B021",-0.748891229323588,15968,9
"23025B031",-0.0468312382870286,8101,5
"23025B042",-0.73975946872931,15849,9
"23025B052",-0.365448859169146,11236,6
"23025B091",-0.723552532006331,15618,9
"23025B112",-0.600652858684567,14003,8
"23025B133",-0.847229589967779,17448,10
"23025B19-",-0.364067471710716,11220,6
"23025B212",-0.592826927083793,13900,8
"23025C00-",-0.619403805898471,14228,8
"23025C01-",-0.400543752409809,11597,7
"23025C022",-0.780856434442159,16372,9
"23025C0AA",-0.681010867081958,15046,9
"23025C0PA",-0.683235122451998,15080,9
"23025D000",-0.590834253837411,13872,8
"23025D01-",-0.135827332661615,8888,5
"23025D082",-0.691667661854053,15207,9
"23025D091",-0.64653017626934,14575,8
"23025D11-",-0.869229922345221,17883,10
"23027A00-",-0.0388949250254752,8050,5
"23027A011",0.501186172211335,4076,3
"23027A02-",-0.03216163034296,7990,5
"23027A03-",0.919920273897132,2145,2
"23027A042",-0.477505665460928,12443,7
"23027A052",0.708381112610754,2992,2
"23027A083",0.124942878077997,6681,4
"23027A091",0.140705806614436,6544,4
"23027A100",0.177536720991542,6254,4
"23027A11-",-0.555229899991463,13433,8
"23027A12-",1.2648312714665,1197,1
"23027A131",-0.522320416911191,13010,7
"23027A142",-0.259462922655752,10056,6
"23027A152",-0.188921240975843,9399,6
"23027A1AA",0.139669048396159,6552,4
"23027A1PA",0.709620402896181,2979,2
"23027A20-",0.322177882053489,5217,3
"23027A212",-0.055079791177248,8160,5
"23027A291",0.178837548151061,6242,4
"23027A39-",-0.401932168358549,11615,7
"23027A402",-0.565796386188277,13556,8
"23027A483",-0.125624281190132,8798,5
"23027A491",-0.452310817825295,12165,7
"23027A511",-0.413907720404248,11739,7
"23027A572",0.83590572250493,2476,2
"23027A593",-0.179773072414019,9310,5
"23027B00-",1.02102022366596,1822,1
"23027B01-",0.270698521825919,5587,3
"23027B02-",0.636792940125691,3329,2
"23027B03-",-0.615606902835698,14173,8
"23027B052",-0.689902351304868,15172,9
"23027B07-",0.390757302899807,4763,3
"23027B091",-0.426010977414811,11870,7
"23027B19-",-0.833977452801672,17236,10
"23027C00-",0.680562014485043,3123,2
"23027C01-",0.149825355634735,6463,4
"23027C022",-0.557201910585951,13451,8
"23027C033",0.590919942820429,3572,2
"23027C08-",0.577457729035107,3652,2
"23027C091",0.626740921868977,3390,2
"23032A001",-0.121584520441707,8744,5
"23032A012",-0.295065881023796,10437,6
"23032A08-",0.126801228696897,6662,4
"23032A09-",-0.298062217106365,10470,6
"23032A100",-0.0836009831757372,8412,5
"23032A190",0.0799730121642775,7041,4
"23032A212",-0.573866885258543,13663,8
"23032A291",-0.253579454701614,9991,6
"23032B00-",-0.0500179313442912,8126,5
"23032B09-",0.191065294287382,6158,4
"23032C00-",-0.246898537329695,9920,6
"23032C09-",0.041821238774116,7347,4
"23032C112",-0.0662325114458233,8247,5
"23033A00-",-0.617429619463814,14199,8
"23033A011",-0.747957299116929,15955,9
"23033A022",-0.662077088778909,14796,8
"23033A032",-0.70887278627099,15443,9
"23033A043",-0.714386895427422,15500,9
"23033A053",-0.846656936116249,17439,10
"23033A091",-0.16112715785817,9137,5
"23033A124",-0.828756673578407,17146,10
"23033A142",-0.834075667031817,17238,10
"23038A000",-0.65837985369156,14733,8
"23038A099",-0.814509939658942,16899,10
"23038A19-",-0.508007564959206,12821,7
"23038A28-",-0.518931033597183,12962,7
"23038A291",-0.467228877635785,12322,7
"23038A39-",-0.451654904631388,12158,7
"23038A4AB",-0.858876363703314,17660,10
"23038A4MA",-0.367825313325921,11268,7
"23038A4PA",-0.553135516193245,13412,8
"23038A4QB",-0.638635509296192,14470,8
"23038B00-",-0.552901911160726,13407,8
"23038B09-",-0.420044678718535,11800,7
"23038B19-",-0.32847296145861,10818,6
"23038C00-",-0.208432698659703,9602,6
"23038C012",-0.32108147466443,10723,6
"23038C023",-0.614862732102774,14161,8
"23038C091",-0.352100543198836,11089,6
"23038C19-",-0.541344658211317,13250,8
"23038D000",-0.491887344872944,12616,7
"23038D01-",-0.508875652703774,12835,7
"23038D02-",-0.723536197469728,15617,9
"23038D032",-0.599677531829335,13992,8
"23038D083",-0.70148055545092,15345,9
"23038D091",-0.595827518759773,13939,8
"23038D11-",-0.794519633491648,16565,9
"23038D29-",-0.200104348943601,9517,6
"23038D390",-0.729933628802916,15713,9
"23039A00-",-0.317156179025535,10678,6
"23039A02-",0.965983087048003,1998,2
"23039A03-",-0.517419561185935,12945,7
"23039A041",-0.775427258817361,16310,9
"23039A052",-0.522089425533988,13007,7
"23039A07-",0.279972277539978,5529,3
"23039A11-",-0.355742358438198,11139,6
"23039A121",-0.0945369097044334,8505,5
"23039A132",-0.016439482828591,7848,5
"23039A183",0.102317571175966,6856,4
"23039A194",-0.321852317229337,10741,6
"23039A392",-0.216387862368204,9663,6
"23039B000",-0.599255436558524,13986,8
"23039B090",-0.473118593456253,12384,7
"23039C00-",-0.259640969942051,10058,6
"23039C012",-0.509030523173027,12838,7
"23039C08-",-0.384206656250329,11420,7
"23039C0PN",-0.722669007657747,15603,9
"23039C19-",-0.582400154048814,13767,8
"23044A001",0.101899424879308,6859,4
"23044A01-",0.390909523536891,4759,3
"23044A022",-0.525300579888973,13052,7
"23044A032",0.559452015539565,3745,2
"23044A081",-0.762839441282591,16144,9
"23044A09-",0.13075219896643,6632,4
"23044A10-",1.10111402015285,1593,1
"23044A1MJ",-0.264207232431988,10105,6
"23044A2AN",-0.786023901200518,16437,9
"23045A000",-0.417987926922008,11774,7
"23045A010",-0.39887526218186,11580,7
"23045A022",-0.821189323385894,17009,10
"23045A031",-0.453899449846426,12182,7
"23045A042",-0.226746168069892,9743,6
"23045A053",-0.861894642441361,17724,10
"23045A081",-0.398196922265834,11574,7
"23045A112",0.320495412137944,5232,3
"23045A17-",-0.329976412869254,10834,6
"23045A191",-0.72341308594797,15614,9
"23045A20-",-0.533439936823771,13147,8
"23045A210",-0.296370629761863,10452,6
"23045A222",-0.853400274557351,17567,10
"23045A2PP",-0.662922666029962,14812,8
"23045B00-",-0.254638812713428,10000,6
"23045B022",-0.265838714575358,10126,6
"23045B08-",-0.494473905420594,12635,7
"23045B091",-0.166896595022617,9187,5
"23045B0AP",-0.146853911446705,9002,5
"23045C000",-0.448650929479436,12116,7
"23045C012",-0.870099002776915,17901,10
"23045C083",0.121908381387711,6704,4
"23045C091",-0.094417134583331,8504,5
"23047A00-",-0.174035303024103,9252,5
"23047A01-",-0.233250042259737,9797,6
"23047A02-",1.11848211665816,1537,1
"23047A03-",-0.590283052036724,13864,8
"23047A041",-0.287780889539823,10347,6
"23047A052",-0.627251025848886,14338,8
"23047A07-",-0.0886159974639999,8452,5
"23047A0MJ",-0.50790998994329,12819,7
"23047A112",0.0229316481329117,7509,5
"23047A120",1.02755487874352,1805,1
"23047A1PN",-0.709813439653173,15458,9
"23047A31-",0.669389663971434,3168,2
"23047A323",-0.862928774388825,17745,10
"23047B000",-0.280759801742691,10281,6
"23047B011",0.676998714335598,3140,2
"23047B021",0.456517671634817,4339,3
"23047B032",1.3889127259094,981,1
"23047B042",0.0873000136662878,6985,4
"23047B07-",0.122356753413663,6699,4
"23047B210",-0.708626947778521,15435,9
"23047B320",1.41046935528698,947,1
"23050A00-",-0.328900222624567,10824,6
"23050A011",-0.865494544823979,17794,10
"23050A03-",-0.640432580681437,14496,8
"23050A04-",-0.857618066117926,17639,10
"23050A052",-0.671770626816479,14925,8
"23050A062",-0.875980535445512,18029,10
"23050A081",-0.702072161898517,15352,9
"23050A102",-0.768875902896959,16226,9
"23050A113",-0.891204032826225,18499,10
"23050A120",-0.715964493815254,15518,9
"23050A191",-0.60254389172335,14014,8
"23050A202",-0.725806664571741,15649,9
"23050A283",-0.823453145942007,17054,10
"23050A291",-0.873312625678027,17968,10
"23050A313",-0.838789495495743,17320,10
"23050A323",-0.849719991265539,17495,10
"23050A624",-0.877587975479669,18072,10
"23050A700",-0.753531331240718,16029,9
"23050A712",-0.794200509842921,16558,9
"23050A782",-0.83973285956429,17333,10
"23050A791",-0.719374357597152,15561,9
"23050B00-",-0.552852844149483,13405,8
"23050B022",-0.716528412339099,15526,9
"23050B033",-0.839110844366616,17325,10
"23050B084",-0.476386213194704,12426,7
"23050B091",-0.131923609244382,8850,5
"23050B19-",-0.701143372031248,15340,9
"23050B29-",-0.426787412028459,11878,7
"23050B30-",-0.281812447521576,10295,6
"23050B38-",-0.630740387842258,14372,8
"23050B39-",-0.553659132280334,13418,8
"23050B4AA",-0.670297319497867,14905,8
"23050B4PA",-0.200561528754335,9521,6
"23050B59-",-0.493713835192228,12631,7
"23052A00-",-0.33752112060399,10921,6
"23052A011",-0.447220539502107,12101,7
"23052A020",-0.848863943917326,17480,10
"23052A032",-0.547385061743696,13331,8
"23052A042",-0.709488510144355,15451,9
"23052A09-",-0.528259473084339,13087,7
"23052A0MA",-0.684766807730901,15102,9
"23052A0PA",-0.480200703480658,12479,7
"23052A100",-0.544918995523924,13301,8
"23052A11-",-0.588908436561271,13853,8
"23052A190",-0.397588448583408,11568,7
"23052B00-",-0.508694244086671,12830,7
"23052B012",-0.493383339264067,12629,7
"23052B091",-0.531079383265815,13116,7
"23052B102",-0.423384561716517,11837,7
"23052B183",-0.475293658483226,12413,7
"23052B191",-0.444696344910528,12076,7
"23052B29-",-0.506903404633837,12805,7
"23052B39-",-0.426246376278222,11874,7
"23052B491",-0.501789188561129,12734,7
"23052C00-",-0.82086890558811,17004,10
"23060A00-",-0.527894177715628,13084,7
"23060A010",-0.537949396275974,13209,8
"23060A042",-0.776299210411898,16322,9
"23060A083",-0.4591663313326,12222,7
"23060A091",-0.330749772421962,10845,6
"23060A11-",-0.587287997157222,13832,8
"23060A19-",-0.233954145336115,9806,6
"23060A201",-0.407528773388567,11679,7
"23060A282",-0.733126964030441,15756,9
"23060A29-",-0.385010205536216,11431,7
"23060A30-",-0.414040108193478,11742,7
"23060A38-",-0.384333338114872,11422,7
"23060A39-",-0.507523084906705,12814,7
"23060A412",-0.220644441163375,9699,6
"23060A48-",-0.471589588688275,12367,7
"23060A491",-0.34910309362583,11049,6
"23060B00-",-0.185666777168381,9372,5
"23060B01-",-0.017298144281321,7857,5
"23060B08-",-0.67413995128616,14964,8
