"CD_RES_SECTOR","SCORE","RANK","DECILE"
"24062D622",-0.359956891219971,11134,7
"24062D644",-0.778506417971436,15089,9
"24062D691",-0.933095987321564,16327,10
"24062E70-",-0.0327539085021853,8018,5
"24062E710",-0.705899392605958,14496,9
"24062E72-",-0.487902478441717,12447,7
"24062E732",-0.932580165131471,16323,10
"24062E742",-0.34296384056887,10960,7
"24062E774",-0.730607748000748,14680,9
"24062E790",-0.14662539243736,9059,6
"24062F40-",-0.242827701404244,10003,6
"24062F412",0.355619832053249,4940,3
"24062F491",-0.041217582123385,8092,5
"24066A00-",-0.392384658728583,11452,7
"24066A01-",0.0530722099175827,7232,5
"24066A09-",-0.115886516578045,8774,5
"24066A100",0.0435352855027597,7312,5
"24066A112",-0.150943658659804,9103,6
"24066A191",0.0724000703711421,7055,4
"24066B00-",-0.328358280875057,10810,7
"24066B01-",-0.0220582241461952,7909,5
"24066B08-",-0.448599355090288,12046,7
"24066B09-",-0.121747336929003,8820,5
"24066C002",-0.81329038709702,15380,9
"24066C091",-0.322032093691355,10755,7
"24066C19-",-0.455810771243688,12114,7
"24066C29-",0.239277232223189,5746,4
"24066D00-",-0.545831163498384,13015,8
"24066D012",-0.771480591274695,15040,9
"24066D022",-1.16042664143981,17693,10
"24066D033",-1.07968095793409,17306,10
"24066D081",-1.01830235433173,16945,10
"24066D091",-0.0560508039086559,8224,5
"24066D10-",-0.409778736059911,11624,7
"24066D19-",-0.89511259896912,16016,9
"24086A000",-0.620963010358115,13711,8
"24086A012",-0.839836949365594,15606,9
"24086A023",-0.814035024705871,15394,9
"24086A091",-0.295440421007327,10483,6
"24086B002",-0.653826563180804,14006,8
"24086B091",-0.532695810714386,12890,8
"24086C000",-0.498850306205236,12566,8
"24086C012",-0.589783997892601,13428,8
"24086C083",-0.854734025659665,15700,9
"24086C091",-0.250150508189009,10079,6
"24086D00-",-0.282537470440107,10363,6
"24086D012",-0.640059059845023,13879,8
"24086D023",-0.69710859388733,14416,9
"24086D091",-0.293400579346652,10463,6
"24086D19-",-0.719930826366573,14604,9
"24086E000",-0.376307271927343,11300,7
"24086E012",-0.427187364871466,11822,7
"24086E083",0.396633350502655,4664,3
"24086E091",-0.315410184689937,10692,6
"24094A00-",-0.0182152608219518,7874,5
"24094A01-",-0.282177470907414,10357,6
"24094A022",-0.415617641278955,11684,7
"24094A08-",-0.220366617954966,9776,6
"24094A091",0.547927201319148,3720,3
"24094A183",-0.106631872567682,8684,5
"24094A19-",-0.0844469035110162,8488,5
"24094A20-",-0.180151955662954,9395,6
"24094A21-",-0.496054994312471,12538,8
"24094A222",-0.729494658948267,14673,9
"24094A28-",0.0734136207505007,7049,4
"24094A291",-1.09872121983409,17423,10
"24094A39-",-0.370596533348162,11233,7
"24094B00-",0.174001398821856,6226,4
"24094B010",-0.22007612527642,9771,6
"24094B08-",-0.37253637918221,11266,7
"24094B09-",0.360576968707493,4908,3
"24094C000",0.34396009349104,5029,3
"24094C01-",-0.301178504438324,10541,6
"24094C022",-0.908319003382044,16113,9
"24094C080",-0.148223787507988,9073,6
"24094C091",-0.251102779331876,10086,6
"24094C183",-0.219902245906932,9769,6
"24094C19-",-0.101817885586146,8634,5
"24104A001",-0.416786613314927,11699,7
"24104A011",-0.989193098631141,16737,10
"24104A021",-0.275882600406622,10298,6
"24104A03-",-0.859673508029365,15744,9
"24104A042",0.167352062512713,6288,4
"24104A052",-1.06086094966242,17204,10
"24104A08-",-0.937627086502954,16360,10
"24104A091",-1.19284615462043,17780,10
"24104A11-",-0.992322308240212,16758,10
"24104A20-",-0.968327026063972,16590,10
"24104A211",-1.09340077724377,17403,10
"24104A222",-1.1386033969964,17612,10
"24104A300",-0.362661652905167,11155,7
"24104A31-",-1.16519840633425,17712,10
"24104A322",-1.08675328470718,17358,10
"24104A391",-1.20125581388847,17796,10
"24104A412",-1.20289145947525,17799,10
"24104A423",-1.20802598125189,17808,10
"24104A432",-0.694065289244685,14386,9
"24104B00-",-0.323356908095291,10763,7
"24104B010",-0.561059058085191,13148,8
"24104B02-",-0.644696493857101,13925,8
"24104B032",-1.06772781405013,17240,10
"24104B043",-1.12658349916913,17568,10
"24104B084",-1.12803264856976,17578,10
"24104B091",-0.239428049028535,9961,6
"24104B112",-0.12697232520814,8878,5
"24104C00-",-0.510277206720798,12689,8
"24104C010",0.239996001998106,5740,4
"24104C022",-0.796243606945128,15240,9
"24104C083",-0.510048997726545,12687,8
"24104C091",-1.21215992941884,17813,10
"24104C19-",-0.599792478460837,13514,8
"24107A00-",-0.178235016196565,9376,6
"24107A01-",0.640153355764535,3226,2
"24107A02-",0.580474384294157,3520,2
"24107A03-",0.558032144663157,3657,3
"24107A04-",-0.167792099946471,9286,6
"24107A05-",-0.464156539473784,12198,7
"24107A07-",0.351012686455666,4966,3
"24107A10-",0.783010700442041,2582,2
"24107A11-",0.933779982450605,2034,2
"24107A19-",0.627158777408671,3287,2
"24107A21-",0.406186873456778,4606,3
"24107A22-",0.433529596001712,4421,3
"24107A29-",-0.117103680303302,8785,5
"24107A30-",-0.0319910973452731,8010,5
"24107A311",0.130421445274541,6581,4
"24107A322",-0.895454406313809,16017,9
"24107A333",-0.0200331260730475,7892,5
"24107A39-",-0.748603358318767,14842,9
"24107A40-",0.102385579796691,6816,4
"24107A49-",-1.0731138395824,17269,10
"24107A50-",-0.637581436668366,13853,8
"24107A51-",-0.843561384883478,15634,9
"24107B00-",0.561995429441341,3630,3
"24107B091",-0.981301985179268,16687,10
"24107B231",-0.740719763546732,14774,9
"24107B282",-0.508261921493292,12666,8
"24107C000",-0.378031601965713,11322,7
"24107C010",-0.134631014773425,8951,5
"24107C023",-0.505683314366367,12639,8
"24107C091",-1.00995926738884,16885,10
"24107D00-",-0.010160993333773,7814,5
"24107D01-",0.241393228939896,5731,4
"24107D020",-0.734040568942105,14717,9
"24107D090",-0.406432104011139,11590,7
"24107D29-",0.580180806894906,3523,2
"24107E00-",-0.211485594672484,9695,6
"24107E012",-0.37106925009242,11242,7
"24107E091",0.283935668772667,5449,4
"24107E100",-0.613571915484924,13653,8
"24107E190",-0.600619340179024,13518,8
"24107F00-",-0.0546567383934949,8217,5
"24107F09-",-0.101051950775893,8630,5
"24107F191",-1.06716400633744,17236,10
"24107G00-",-0.0136931244537668,7837,5
"24107G01-",-0.744790202015552,14804,9
"24107G022",-0.251163595930619,10088,6
"24107G08-",0.0182915469607738,7532,5
"24107G091",-0.174728203710125,9347,6
"24107G183",0.450620790171192,4308,3
"24107G19-",-0.291363539055384,10443,6
"24107H000",0.324373443982512,5152,3
"24107H010",-0.0302391170475617,7987,5
"24107H090",-0.0952704543547287,8585,5
"24107H19-",0.499674732444075,4013,3
"24107J00-",0.612391517600179,3342,2
"24107J091",0.0235783027877692,7494,5
"24107J19-",0.227922301578884,5837,4
"24107J29-",-0.93580128531723,16345,10
"24109A00-",0.321860898583881,5166,3
"24109A012",0.199863281780023,6020,4
"24109A021",0.119431666635643,6669,4
"24109A032",-0.433686450256425,11885,7
"24109A043",-0.929997013339918,16304,10
"24109A091",0.350998121347438,4967,3
"24109A19-",0.603701263254379,3392,2
"24109A21-",-0.275681085053197,10295,6
"24109B00-",-0.23379027853743,9907,6
"24109B01-",-0.2937408728274,10468,6
"24109B09-",0.100237156834622,6838,4
"24109B11-",0.11247202945286,6728,4
"24109B184",-0.0554219989632777,8220,5
"24130A00-",0.526519152704079,3863,3
"24130A09-",-0.569270088900869,13234,8
"24130A19-",0.36915554934458,4859,3
"24130B082",-0.461154693709018,12168,7
"24130B091",0.0842700893861466,6967,4
"24130C00-",0.63286773581818,3263,2
"24130C09-",0.188398107568254,6101,4
"24130C19-",0.11153036513201,6733,4
"24130D00-",-0.408108762093663,11606,7
"24130D09-",-0.423481939246736,11784,7
"24130E00-",0.0232658769372527,7499,5
"24130E012",0.230344285614499,5822,4
"24130E091",0.225649868821859,5855,4
"24130E19-",0.68608140008703,3000,2
"24130E29-",-0.105624675842887,8676,5
"24133A00-",-0.156170923046112,9154,6
"24133A09-",-0.163985470256706,9244,6
"24133B00-",-0.10042696294945,8623,5
"24133B081",-0.207892480318537,9655,6
"24133B09-",-0.54489378559733,13003,8
"24133B102",0.0601630673927699,7167,5
"24133C000",0.0947415866890487,6873,4
"24133C090",-0.249221918783346,10068,6
"24133D00-",-0.00637784246974431,7775,5
"24133D09-",0.00335619763702893,7670,5
"24133E00-",-0.401486195360942,11546,7
"24133E08-",0.261190916627133,5595,4
"24133F00-",0.087114887307693,6939,4
"24133F09-",-0.0830241341228657,8476,5
"24133G00-",0.29305905510907,5377,4
"24133G09-",-0.126132634187739,8866,5
"24134A00-",-0.210528268589934,9681,6
"24134A011",-0.172824127275036,9331,6
"24134A012",-0.241024504176037,9981,6
"24134A023",-0.795166077098317,15232,9
"24134A091",-0.2537146865233,10111,6
"24134A092",-1.04673602914951,17114,10
"24134A10-",0.187239100579914,6112,4
"24134A114",-0.358715978573411,11120,7
"24134A191",0.18997181969336,6089,4
"24134A192",0.581874140932062,3512,2
"24134B00-",0.310669533975801,5239,3
"24134B091",-0.594061619339207,13462,8
"24134B092",0.174517428083784,6219,4
"24134B10-",-0.243700599912266,10011,6
"24134B19-",-0.204172331208983,9622,6
"24134B201",-0.121251844717413,8811,5
"24134B202",-0.788547841372785,15165,9
"24134B212",0.570543869215025,3581,2
"24134B291",-0.0676935002080942,8331,5
"24134B31-",-0.882555304446918,15917,9
"24134C001",0.265441858615169,5563,4
"24134C002",-0.0414203541374619,8094,5
"24134C09-",-0.19241884285111,9512,6
"24134D001",-0.266604082851223,10230,6
"24134D002",-0.47188458875351,12274,7
"24134D01-",0.44047473564197,4375,3
"24134D022",-1.11615588360032,17509,10
"24134D091",0.315827192449062,5204,3
"24134D112",0.127483773375132,6600,4
"24134D191",-0.0754723737802981,8397,5
"24134E00-",-0.307918735965646,10616,6
"24134E014",-0.41317232258708,11658,7
"24134E08-",-1.18579314001693,17758,10
"24134E091",-0.435435175175079,11908,7
"24134E092",0.0626629065556469,7142,4
"24134E093",0.184200495125938,6146,4
"24134F003",-0.492666139812675,12504,7
"24134F092",-0.26863285175843,10236,6
"24135A001",-0.524408545205235,12818,8
"24135A012",-0.152492222488471,9119,6
"24135A091",0.057431311547774,7192,5
"24135A11-",0.267648117321619,5554,4
"24135A122",-0.696797903952606,14413,9
"24135A201",-0.227346784773193,9846,6
"24135A212",0.0718754603843229,7059,4
"24135A29-",0.0712979322917876,7067,4
"24135B00-",-0.47994829963151,12358,7
"24135B09-",-0.765800026754696,14997,9
"24135B100",-0.318590481326199,10719,6
"24135B190",0.0426801173772117,7324,5
"24135C000",-0.387291067641061,11408,7
"24135C012",-0.54200154573883,12984,8
"24135C080",-0.0519097714078097,8184,5
"24135C091",-0.0438543476327405,8109,5
"24135C190",-0.34157967020065,10945,7
"24135D00-",0.347772851510678,5000,3
"24135D012",1.05617753515722,1646,1
"24135D023",-0.712921827888455,14546,9
"24135D091",0.851953992420326,2320,2
"24137A00-",-0.406257015407342,11588,7
"24137A09-",-0.667214004135392,14133,8
"24137A10-",0.635556145378458,3252,2
"24137A19-",-0.253523765372302,10110,6
"24137A28-",0.334029812193507,5087,3
"24137B00-",0.574570271049767,3555,2
"24137B09-",1.20744253190317,1281,1
"24137B10-",-0.304132776218938,10570,6
"24137B19-",-0.155142522002655,9147,6
"24137C000",-0.376764978248879,11304,7
"24137C012",-0.00555615426292535,7767,5
"24137C081",-0.263736258093067,10200,6
"24137C091",-0.422775239745932,11772,7
"24137D000",-0.193055131360549,9520,6
"24137D090",-0.189233385464891,9474,6
"25005A001",-0.458715316546769,12151,7
"25005A012",-0.449353486941904,12055,7
"25005A090",2.10973821805771,302,1
"25005A10-",0.0590688933074291,7177,5
"25005B00-",-0.187086090642025,9454,6
"25005B01-",-0.789786514665827,15181,9
"25005B099",0.66578255660768,3100,2
"25005C00-",-0.211123135954436,9688,6
"25005C01-",-0.539514453739718,12951,8
"25005C082",-1.27982150612701,17909,10
"25005C091",-1.1731530286001,17730,10
"25005D00-",-0.58505376578646,13381,8
"25005D01-",-0.8907830579132,15986,9
"25005D09-",-0.294280432587389,10475,6
"25005E001",-0.505440311516511,12635,8
"25005E012",-1.00517198786958,16848,10
"25005E022",-1.00334599039148,16828,10
"25005E090",-1.0210582954694,16970,10
"25005E10-",0.807388971359877,2477,2
"25005E19-",-0.732746637139022,14701,9
"25014A00-",0.102361055817298,6817,4
"25014A01-",-0.113133557694923,8745,5
"25014A020",-0.683483230306623,14290,8
"25014A031",0.0332347210956095,7409,5
"25014A04-",-0.0159270329697139,7858,5
"25014A05-",0.135284604812336,6542,4
"25014A091",-0.300015992180027,10528,6
"25014A100",-0.704433895412664,14480,9
"25014A11-",-0.927513008043068,16279,10
"25014A120",-0.867670102722652,15802,9
"25014A13-",-0.407669251898471,11599,7
"25014A141",-0.65054546006012,13967,8
"25014A150",-0.596852293082526,13480,8
"25014A180",-0.867862360657062,15806,9
"25014A191",1.65069688739027,614,1
"25014A21-",-0.723119450050175,14620,9
"25014A22-",-0.10916372281787,8712,5
"25014A299",-0.79717794384203,15246,9
"25014A400",-0.799696532271189,15271,9
"25014A410",0.256530695169988,5629,4
"25014A42-",0.153964611152821,6381,4
"25014A431",-0.828864157648193,15507,9
"25014A442",-1.00160977356405,16817,10
"25014A501",0.344746311898814,5019,3
"25014A522",-0.766398398111481,15004,9
"25014A57-",1.39115494022662,948,1
"25014A572",-0.133770725767405,8941,5
"25014A610",-0.69762020306861,14423,9
"25014A622",-0.896709201165664,16028,9
"25014A632",-1.05505902162526,17161,10
"25014A683",-1.23633383037372,17851,10
"25014A694",-0.572981278634,13268,8
"25014A70-",-1.14205212620151,17621,10
"25014A71-",-1.18950495635087,17765,10
"25014A812",-0.671009479068673,14174,8
"25014A823",-1.05306885900408,17149,10
"25014A914",-1.10603317808475,17458,10
"25014B001",-0.368190708354665,11214,7
"25014B012",-0.526499519852725,12844,8
"25014B023",-1.11306691762631,17493,10
"25014B034",-0.901520073079531,16064,9
"25014B042",-0.87183900858232,15839,9
"25014B053",-1.08279794564449,17324,10
"25014B091",-0.383299604328823,11370,7
"25014B100",-0.0342549368370832,8035,5
"25014C00-",-0.263454034025995,10198,6
"25014C010",-0.653712065973164,14003,8
"25014C022",-0.967380670343302,16584,10
"25014C081",-0.971992080576351,16615,10
"25014C091",0.0854439727944044,6958,4
"25014C10-",-0.401019159384594,11544,7
"25014C113",-1.13116627774337,17586,10
"25014C182",-0.435097093759683,11904,7
"25014C191",-1.24254635548133,17857,10
"25014C213",-1.04865071860901,17130,10
"25014C912",-1.15689052855599,17676,10
"25015A00-",-0.0580868510767633,8239,5
"25015A011",0.152344468196222,6400,4
"25015A02-",0.25955436133086,5611,4
"25015A03-",-0.0952028616541109,8583,5
"25015A08-",0.708666992186239,2887,2
"25015A09-",0.0535334455117512,7228,5
"25015A10-",0.240275973846575,5739,4
"25015A11-",0.105458423191733,6788,4
"25015A121",-0.346961510499644,11008,7
"25015A132",-0.0872990980154085,8513,5
"25015A142",-1.04514242257896,17102,10
"25015A18-",-0.54410335700594,12998,8
"25015A191",-0.132911789516279,8933,5
"25015A282",1.39872672519258,929,1
"25015A283",-1.01837498204156,16946,10
"25015A29-",-0.662827947857097,14091,8
"25015B00-",-0.126558591682561,8870,5
"25015B010",-0.77278894743892,15048,9
"25015B080",0.608328633459075,3365,2
"25015B09-",-0.776974045590861,15071,9
"25015B101",0.0305191040278686,7436,5
"25015B110",-0.269307805560057,10243,6
"25015B172",-0.612266724218788,13640,8
"25015B180",-0.674959122258348,14210,8
"25015B190",0.0784721328154138,7016,4
"25018A000",-0.502213302694395,12600,8
"25018A01-",-0.30568334633041,10590,6
"25018A082",0.706540620232159,2896,2
"25018A085",-0.655666270952704,14029,8
"25018A091",-0.386159318405604,11395,7
"25018A10-",-0.629688517115128,13786,8
"25018A110",-0.55704214733947,13108,8
"25018A120",-0.865301488935785,15781,9
"25018A133",-0.978355418810036,16666,10
"25018A144",-1.03280318389871,17034,10
"25018A191",-0.0196585136287762,7887,5
"25018B00-",-0.192660364756579,9513,6
"25018B010",-0.580328923531872,13330,8
"25018B09-",-0.916714626140654,16178,10
"25018B10-",-0.501281326492008,12588,8
"25018B11-",-0.948745673532184,16446,10
"25018B191",-0.58592822233879,13388,8
"25018B312",-1.01797610295322,16942,10
"25018C000",-0.912478351210184,16145,10
"25018C01-",-0.575747818856563,13293,8
"25018C020",-0.811961191677426,15363,9
"25018C080",-0.808630334313741,15331,9
"25018C091",-0.953365233513413,16484,10
"25018C112",-1.07578526154744,17283,10
"25018C193",-0.515640701562239,12744,8
"25018C294",-0.436714130268056,11922,7
"25018D00-",-0.477813860843786,12334,7
"25018D082",-0.372387092692646,11263,7
"25018E000",-0.577466753875157,13309,8
"25018E01-",-0.732571169462368,14695,9
"25018E02-",-0.397129668663996,11503,7
"25018E032",-0.898174051185804,16039,9
"25018E081",-0.676110615699396,14225,8
"25018E091",-0.867782547507683,15804,9
"25018E112",-1.27726340755329,17891,10
"25018F00-",-0.292245669811519,10453,6
"25018F09-",-1.0342296602593,17040,10
"25023A001",-0.439817346499228,11952,7
"25023A011",-0.555226012757084,13097,8
"25023A022",-0.554165485872498,13091,8
"25023A073",0.18590044885019,6131,4
"25023A082",-0.917425414700457,16185,10
"25023A091",-0.627959247587035,13777,8
"25023A100",-0.519965005074998,12777,8
"25023A19-",-0.604989132279898,13556,8
"25023A200",-0.509290357892609,12675,8
"25023A212",-0.585184287215343,13384,8
"25023A28-",-0.714863737976856,14564,9
"25023A291",-0.640630788921109,13887,8
"25023A30-",-0.366109234674176,11185,7
"25023A310",-0.6754462527619,14217,8
"25023A40-",-0.160724027424941,9208,6
"25023A492",-0.238399764621036,9950,6
"25023A499",-0.931191492590089,16314,10
"25023A512",-0.0360895086847214,8047,5
"25023A610",-0.5403937320499,12958,8
"25031A00-",0.261946647520159,5588,4
"25031A01-",0.0123077637899489,7586,5
"25031B000",0.395824688923001,4675,3
"25031B082",1.46737496445546,831,1
"25031B091",-0.589085023025917,13420,8
"25031B11-",-0.163570820444603,9238,6
"25031B122",-1.03851891750959,17069,10
"25031B133",-0.589510219893049,13424,8
"25031B191",-0.196827348979115,9553,6
"25031B291",-0.495681375947543,12536,7
"25031B31-",-0.634771183943857,13831,8
"25031C00-",-0.301933950171206,10546,6
"25031C01-",0.0539454217577074,7225,5
"25031C11-",-0.611572191296644,13631,8
"25031C19-",-0.0430891607237339,8105,5
"25031C20-",0.00147194581780845,7697,5
"25031D00-",-0.18588954032851,9446,6
"25031D09-",-0.984134803815512,16704,10
"25031E000",0.225955756878409,5851,4
"25031E01-",-0.851043092895719,15675,9
"25031E02-",-0.602088138483103,13526,8
"25031E082",-0.148342923356969,9074,6
"25031E091",-0.97098902811121,16605,10
"25031E11-",-0.254073178293942,10117,6
"25031E191",-0.541888867599786,12980,8
"25031E292",-0.39534783655502,11485,7
"25031F000",-0.444204420926156,12002,7
"25031F01-",-0.447160694516753,12028,7
"25031F08-",-0.292971545252667,10460,6
"25031F091",-1.15223638982466,17661,10
"25031G00-",-0.155097076234974,9146,6
"25031G013",-0.855116583210554,15703,9
"25031G082",-0.9002206614545,16052,9
"25031G091",-1.2402872554422,17856,10
"25031G11-",0.0893848654140791,6917,4
"25031G19-",-0.531590576409934,12884,8
"25031G214",-0.916508793812504,16174,10
"25031H00-",-0.140857078764757,9007,6
"25031H089",-0.567311437671413,13215,8
"25031H09-",-0.326520438370384,10790,7
"25031H10-",-0.230762448876368,9874,6
"25031H110",-0.64280525735094,13911,8
"25031H120",-0.669351205347674,14156,8
"25031H132",-0.929061911957991,16298,10
"25031H210",-0.565668468696946,13198,8
"25031H29-",-1.22523283551633,17837,10
"25037A001",-0.558387102341521,13119,8
"25037A012",-0.492480044502998,12500,7
"25037A023",-0.741811858033412,14783,9
"25037A091",-1.10765374735145,17467,10
"25037A18-",-0.925861292149267,16264,10
"25037A199",-0.798669893368082,15263,9
"25037A282",-1.00838213030211,16875,10
"25037A30-",-0.621812031733212,13719,8
"25037A41-",-1.04336179743257,17095,10
"25037A500",-0.294550591075128,10479,6
"25037A600",-0.144531397522142,9037,6
"25037A68-",-0.986765840320422,16722,10
"25037A691",-0.50247304619669,12602,8
"25037A71-",-0.79798272193445,15252,9
"25037A793",-0.872796805456771,15849,9
"25037A892",0.183440898155608,6152,4
"25037B00-",-0.825339424258195,15475,9
"25037B01-",-0.576494659427218,13299,8
"25037B02-",-1.00823943856235,16872,10
"25037B082",-1.27982150612701,17909,10
"25037B091",-0.593442895700251,13461,8
"25037B109",-0.825494994827024,15478,9
"25037B299",-0.495510250964605,12532,7
"25037C001",-0.835923231616053,15566,9
"25037C012",-0.921988039493222,16227,10
"25037C090",-1.16332273466919,17705,10
"25037C10-",0.0136173018699234,7575,5
"25037C21-",-0.110051544516439,8721,5
"25037C290",-0.0901047676716761,8533,5
"25037D00-",-0.386274784738615,11397,7
"25037D091",-0.0866696943115312,8504,5
"25037D10-",-0.485688883456402,12424,7
"25037D19-",-0.757710947852584,14919,9
"25037D20-",-0.0434354671765427,8106,5
"25037D21-",-0.624955341328151,13757,8
"25037D222",-1.12973583574144,17583,10
"25037D29-",-0.144398052727996,9036,6
"25037D391",-0.447212025800334,12030,7
"25037E001",-0.359516779066455,11129,7
"25037E012",-0.723939388655285,14626,9
"25037E082",-0.156473668653302,9158,6
"25037E193",-0.764652270464508,14987,9
"25037E294",-0.423683135971061,11786,7
"25043A00-",-0.33203572473876,10849,7
"25043A01-",0.473698977652819,4173,3
"25043A022",-0.810494449001186,15348,9
"25043A091",-0.224982191378476,9820,6
"25043B000",-0.0889080313540199,8524,5
"25043B080",0.00371290216853601,7666,5
"25043B09-",-0.332143982776528,10852,7
"25043B19-",0.0495249226891354,7259,5
"25043C00-",-0.142197217681213,9013,6
"25043C09-",-0.179839239364839,9391,6
"25043C10-",0.0871042993188374,6940,4
"25043C19-",-1.12721203636785,17570,10
"25043D00-",0.750614032707824,2726,2
"25043D19-",-0.863869481678682,15766,9
"25043E001",-0.376802988519168,11305,7
"25043E01-",-0.220359095847215,9775,6
"25043E082",-1.00804457581165,16869,10
"25043E091",0.138197353103896,6520,4
"25043E100",-0.829246231176048,15509,9
"25043E122",0.00290530473065353,7678,5
"25043E183",-1.10821965732654,17471,10
"25043E19-",-0.0683377826759659,8335,5
"25044A00-",0.20137164447622,6010,4
"25044A01-",-0.513739919533566,12726,8
"25044A033",0.191423327267511,6075,4
"25044A082",-0.228971336297356,9860,6
"25044A091",-0.932466633367898,16321,10
"25044A11-",0.0363511295748495,7384,5
"25044A19-",0.131790053436141,6571,4
"25044A200",0.406576447459129,4605,3
"25044A290",-0.184408428675218,9433,6
"25044A39-",0.683652602379508,3018,2
"25044A49-",0.0129765935351301,7581,5
"25044A61-",1.06650654498071,1610,1
"25044A691",-0.0806840495431221,8447,5
"25044B00-",0.489931181117598,4085,3
"25044B08-",-0.428474766263464,11834,7
"25044B09-",-0.451831770497112,12075,7
"25044C00-",0.684762698778531,3012,2
"25044C01-",1.0302623270599,1727,1
"25044C072",-0.176080659057132,9363,6
"25044C081",0.243030369117189,5718,4
"25044C091",0.221384925831538,5882,4
"25044C10-",0.58069231935658,3519,2
"25044C19-",1.90589885930336,403,1
"25048A00-",-0.220806623370561,9784,6
"25048A01-",-0.545789690541089,13012,8
"25048A02-",0.39819402707883,4653,3
"25048A03-",-0.252774258145858,10104,6
"25048A04-",-0.685038127483193,14305,8
"25048A09-",-0.332785273583957,10856,7
"25048A19-",0.117900419471741,6682,4
"25048A20-",0.241025333147616,5733,4
"25048A29-",-0.819605604575187,15436,9
"25048B00-",-0.179913480760882,9392,6
"25048B01-",0.196604071793272,6037,4
"25048B099",-0.452439215500501,12082,7
"25048C00-",-0.370541402613647,11232,7
"25048C082",-0.531390253032094,12878,8
"25048D00-",-0.283331026359328,10369,6
"25048E00-",0.351942967586078,4957,3
"25048E08-",-0.950465544675447,16462,10
"25048E099",0.140244396038591,6508,4
"25048F00-",-0.71654603505106,14577,9
"25048F01-",-0.111978813979416,8736,5
"25048F02-",-0.297008327512889,10499,6
"25048F099",-0.460495901997212,12162,7
"25048F100",0.299994321315379,5310,3
"25048F190",1.58905180955589,673,1
"25048F49-",2.1535750890064,281,1
"25048G000",0.0118600128348068,7590,5
"25048H00-",-0.358933350995447,11123,7
"25048H10-",-0.227158907815995,9845,6
"25048H191",0.241884665015411,5726,4
"25048J00-",0.756778982885111,2697,2
"25048J090",-0.979345308763898,16673,10
"25048J10-",-0.376210419175389,11298,7
"25048K009",0.372952694449534,4829,3
"25048K099",-0.587244058570351,13404,8
"25048K10-",0.655112033267897,3151,2
"25050A00-",-0.368332531855194,11218,7
"25050A010",-0.724930943185671,14634,9
"25050A02-",-0.735787208693384,14740,9
"25050A041",-0.63269321781877,13815,8
"25050A052",-1.17507168228063,17734,10
"25050A082",-0.643644714775821,13918,8
"25050A099",-0.73538862710554,14737,9
"25050A100",-0.869288256497433,15823,9
"25050A29-",-0.718409238337325,14593,9
"25050A31-",-1.06273480122493,17213,10
"25050A320",-1.19299054973109,17781,10
"25050A413",-0.99387351643578,16773,10
"25068A001",-0.393988357575921,11474,7
"25068A012",-0.468102032811134,12240,7
"25068A091",-0.921012524239701,16219,10
"25068A19-",-0.874084697860516,15861,9
"25068B000",-0.787382780273305,15158,9
"25068B091",-1.04231214936611,17089,10
"25068C00-",-0.459179141944292,12154,7
"25068C010",-0.548849653932287,13042,8
"25068C02-",-0.405458862417114,11578,7
"25068C091",-1.11427384215541,17501,10
"25068C100",-0.757203509144557,14915,9
"25068C113",-1.0199475466079,16962,10
"25072A001",0.137341277706403,6525,4
"25072A01-",-0.121519936024305,8816,5
"25072A02-",-0.260901944315585,10179,6
"25072A03-",0.38826362194722,4726,3
"25072A042",-0.19550788168042,9541,6
"25072A082",-1.01178628258281,16902,10
"25072A091",-0.0784082095897757,8428,5
"25072A100",-0.536421960612055,12926,8
"25072A11-",-0.504106521719177,12619,8
"25072A12-",-0.504619651972287,12624,8
"25072A17-",-0.238451824156349,9951,6
"25072A20-",-0.731520887177598,14688,9
"25072A213",-0.890201811443263,15978,9
"25072A224",-0.78942918631849,15176,9
"25072A285",-0.718878968855803,14597,9
"25072A29-",-0.558869470898937,13123,8
"25072A30-",-0.158894689765044,9191,6
"25072A311",-0.612678179713054,13644,8
"25072A324",-0.807017486406595,15320,9
"25072A372",0.0688322520609824,7089,4
"25072A382",1.33915011773174,1036,1
"25072A391",1.00866597573057,1780,1
"25072A400",-0.282282254531594,10359,6
"25072A410",-0.974174940935599,16632,10
"25072A430",-0.259191278271078,10161,6
"25072B000",0.140330536094768,6506,4
"25072B019",-0.399684527563889,11528,7
"25072B032",-0.76355759256167,14978,9
"25072B081",-0.132563730907419,8928,5
"25072B090",-0.205897861311047,9638,6
"25072C00-",-0.38756517966299,11413,7
"25072C09-",-0.79817639437125,15256,9
"25072D00-",0.829521288987854,2398,2
"25072D09-",-0.416549845433039,11693,7
"25072E002",-0.419112896441664,11720,7
"25072E091",0.355416795522193,4942,3
"25084A000",0.00347740428288428,7667,5
"25084A01-",-0.18039244347397,9396,6
"25084A020",-0.748919517716195,14843,9
"25084A03-",0.209741763749871,5957,4
"25084A089",-0.565786698423435,13202,8
"25084A091",0.217755771815763,5907,4
"25084B00-",-0.387705805123443,11414,7
"25084B01-",-0.204328280559968,9624,6
"25084B02-",-0.110693657574102,8725,5
"25084B091",-1.07373263947953,17272,10
"25084B19-",0.755154449874012,2704,2
"25084C000",-0.476372483330876,12315,7
"25084C012",-0.917291255619434,16183,10
"25084C091",0.388466376435952,4721,3
"25084D00-",0.0551419943323737,7211,5
"25084D01-",-0.806470404322956,15316,9
